Date,ABL,ACI,ALW,AADs,AGA,AYRTN,BOPP,CAL,CMLT,CFAO,CLYD,CPC,EGH,ETI,EGL,FML,GCB,GOIL,GSR,GWEB,GGBL,HFC,MLC,PKL,PBC,PZC,SWL,SG-SSB,SIC,SCB,SPL,TOTAL,TRANSOL,TBL ,TLW,UNIL,UTB,MAC,ADB,ACCESS
2014-05-13,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.2,0.18,2.18,7.44,4.02,0.9,2.75,0.04,5.78,1.32,0.34,0.06,0.15,0.6,0.03,0.64,0.35,18.86,0.04,6.42,0.03,0.25,35.0,18.08,0.42,3.5,,
2014-05-14,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.2,0.17,2.16,7.42,4.04,0.9,2.75,0.04,5.75,1.32,0.34,0.06,0.15,0.58,0.03,0.64,0.35,18.79,0.04,6.42,0.03,0.24,35.0,18.08,0.42,3.5,,
2014-05-15,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.3,0.19,2.16,7.42,4.08,0.9,2.75,0.04,5.75,1.32,0.34,0.06,0.15,0.58,0.03,0.65,0.35,18.74,0.04,6.42,0.03,0.24,35.0,18.05,0.39,3.5,,
2014-05-16,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.3,0.2,2.16,7.42,4.08,0.9,2.75,0.04,5.75,1.32,0.34,0.06,0.15,0.58,0.03,0.69,0.35,18.5,0.04,6.42,0.03,0.24,35.0,18.05,0.4,3.5,,
2014-05-19,,0.04,0.05,0.52,37,0.17,2.36,0.87,0.16,,0.04,0.02,6.31,0.2,2.16,7.4,4.09,0.9,2.75,0.04,5.75,1.33,0.33,0.06,0.15,0.58,0.03,0.73,0.35,18.44,0.04,6.4,0.03,0.24,35.0,18.05,0.4,3.5,,
2014-05-20,,0.03,0.05,0.52,37,0.17,2.35,0.87,0.16,,0.04,0.02,6.35,0.2,2.16,7.38,4.1,0.9,2.75,0.04,5.66,1.33,0.33,0.06,0.15,0.58,0.03,0.8,0.35,18.2,0.04,6.4,0.03,0.25,35.0,18.05,0.38,3.5,,
2014-05-21,,0.03,0.05,0.52,37,0.17,2.35,0.87,0.16,,0.04,0.02,6.38,0.2,2.12,7.38,4.13,0.9,2.75,0.04,5.65,1.33,0.33,0.06,0.13,0.58,0.03,0.8,0.35,18.2,0.04,6.4,0.03,0.25,35.0,18.05,0.38,3.5,,
2014-05-22,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.41,0.21,2.08,7.35,4.14,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.03,0.81,0.35,18.17,0.04,6.4,0.03,0.25,35.0,17.98,0.38,3.5,,
2014-05-23,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.46,0.2,2.0,7.35,4.18,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.03,0.83,0.37,18.0,0.04,6.4,0.03,0.25,35.0,17.98,0.38,3.5,,
2014-05-27,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.52,0.22,2.0,7.35,4.32,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.04,0.85,0.38,17.9,0.04,6.4,0.03,0.25,35.0,17.98,0.38,3.5,,
2014-05-28,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.56,0.22,2.0,7.33,4.44,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.04,0.9,0.4,17.8,0.04,6.4,0.03,0.25,35.0,17.98,0.37,3.5,,
2014-05-29,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.8,0.22,1.88,7.33,4.85,0.9,2.75,0.04,5.58,1.4,0.29,0.06,0.13,0.58,0.04,0.92,0.4,17.89,0.04,6.4,0.03,0.25,35.0,17.98,0.35,3.1,,
2014-05-30,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.9,0.22,1.86,7.0,5.02,0.9,2.75,0.04,5.58,1.45,0.29,0.06,0.13,0.58,0.04,0.92,0.43,17.9,0.04,6.4,0.03,0.25,35.0,17.98,0.35,3.1,,
2014-06-02,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.9,0.22,1.75,7.0,5.1,0.9,2.75,0.04,5.58,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18.0,0.04,6.4,0.03,0.25,35.0,17.98,0.35,3.1,,
2014-06-03,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.9,0.22,1.61,7.0,5.17,0.9,2.75,0.04,5.58,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18.0,0.04,6.4,0.03,0.25,35.0,17.98,0.34,3.1,,
2014-06-04,,0.03,0.05,0.52,37,0.17,2.4,0.88,0.16,,0.04,0.02,7.05,0.21,1.53,7.0,5.33,0.9,2.75,0.04,5.48,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18.0,0.04,6.4,0.03,0.25,35.0,17.9,0.36,3.1,,
2014-06-05,,0.03,0.05,0.52,37,0.17,2.48,0.88,0.16,,0.04,0.02,7.05,0.22,1.42,7.0,5.35,0.9,2.75,0.04,5.48,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18.0,0.04,6.4,0.03,0.25,35.0,17.9,0.37,3.1,,
2014-06-06,,0.03,0.05,0.52,37,0.17,2.48,0.88,0.16,,0.04,0.02,7.05,0.23,1.42,7.0,5.35,0.9,2.75,0.04,5.48,1.45,0.29,0.06,0.14,0.58,0.04,0.92,0.42,18.0,0.04,6.57,0.03,0.25,35.0,17.9,0.37,3.1,,
2014-06-09,,0.03,0.05,0.52,37,0.17,2.48,0.89,0.16,,0.04,0.02,7.02,0.25,1.45,7.0,5.35,0.95,2.75,0.04,5.48,1.47,0.29,0.06,0.14,0.58,0.04,0.92,0.42,18.0,0.04,6.57,0.03,0.24,35.0,17.9,0.39,3.1,,
2014-06-10,,0.03,0.05,0.52,37,0.17,2.48,0.89,0.16,,0.04,0.02,7.0,0.25,1.48,7.0,5.35,0.95,2.75,0.04,5.48,1.47,0.29,0.06,0.14,0.58,0.04,0.92,0.4,18.0,0.04,6.57,0.03,0.24,35.0,17.9,0.39,3.1,,
2014-06-11,,0.03,0.05,0.52,37,0.17,2.41,0.89,0.16,,0.04,0.02,7.0,0.23,1.5,7.0,5.35,0.95,2.75,0.04,5.48,1.6,0.29,0.06,0.14,0.57,0.04,0.91,0.4,18.0,0.04,6.57,0.03,0.24,35.0,17.9,0.4,3.1,,
2014-06-12,,0.03,0.05,0.52,37,0.17,2.41,0.89,0.15,,0.04,0.02,7.02,0.23,1.7,6.98,5.35,0.96,2.75,0.04,5.48,1.6,0.29,0.06,0.14,0.57,0.04,0.9,0.4,18.0,0.04,6.57,0.03,0.24,35.0,17.9,0.4,3.1,,
2014-06-13,,0.03,0.05,0.52,37,0.17,2.41,0.88,0.15,,0.04,0.02,7.05,0.24,1.78,6.96,5.35,1.0,2.75,0.04,5.25,1.6,0.29,0.06,0.14,0.57,0.04,0.9,0.4,18.01,0.04,6.57,0.03,0.24,34.79,17.62,0.4,3.1,,
2014-06-16,,0.03,0.05,0.52,37,0.17,2.41,0.87,0.15,,0.04,0.02,7.06,0.25,1.79,6.96,5.36,0.95,2.75,0.04,5.25,1.55,0.29,0.06,0.14,0.57,0.04,0.89,0.4,18.01,0.04,6.54,0.03,0.24,34.79,17.62,0.4,3.1,,
2014-06-17,,0.03,0.05,0.52,37,0.17,2.42,0.86,0.15,,0.04,0.02,7.08,0.25,1.8,6.96,5.38,0.95,2.75,0.04,5.25,1.55,0.29,0.06,0.14,0.57,0.04,0.89,0.4,18.03,0.04,6.54,0.03,0.24,34.79,17.62,0.4,3.1,,
2014-06-18,,0.03,0.05,0.52,37,0.17,2.42,0.87,0.15,,0.04,0.02,7.1,0.25,1.8,6.83,5.39,0.95,2.75,0.04,5.25,1.55,0.29,0.06,0.14,0.57,0.04,0.86,0.41,18.05,0.04,6.54,0.03,0.24,32.0,17.62,0.35,3.1,,
2014-06-19,,0.03,0.05,0.52,37,0.17,2.42,0.87,0.15,,0.04,0.02,7.1,0.25,1.8,6.83,5.41,0.95,2.75,0.04,5.07,1.55,0.29,0.06,0.14,0.57,0.04,0.85,0.43,18.07,0.04,6.54,0.03,0.24,34.5,17.62,0.4,3.1,,
2014-06-20,,0.03,0.05,0.52,37,0.17,2.42,0.87,0.15,,0.04,0.02,7.1,0.25,1.8,6.83,5.45,0.95,2.75,0.04,5.07,1.55,0.29,0.06,0.14,0.57,0.04,0.85,0.44,18.07,0.04,6.54,0.03,0.24,34.5,17.62,0.4,3.1,,
2014-06-23,,0.03,0.05,0.52,37,0.17,2.5,0.87,0.15,,0.04,0.02,7.16,0.26,1.8,6.82,5.49,0.95,2.75,0.04,5.07,1.55,0.29,0.06,0.14,0.57,0.04,0.85,0.43,18.07,0.04,6.54,0.03,0.24,34.47,17.62,0.4,3.1,,
2014-06-24,,0.03,0.05,0.52,37,0.17,2.52,0.85,0.15,,0.04,0.02,7.19,0.26,1.8,6.82,5.46,0.96,2.75,0.04,5.07,1.55,0.3,0.06,0.14,0.57,0.04,0.85,0.43,18.08,0.04,6.54,0.03,0.24,34.47,17.62,0.4,3.1,,
2014-06-25,,0.03,0.05,0.52,37,0.17,2.52,0.85,0.15,,0.04,0.02,7.25,0.26,1.8,6.82,5.46,0.96,2.75,0.04,5.07,1.55,0.3,0.06,0.13,0.56,0.04,0.85,0.43,18.1,0.04,6.54,0.03,0.24,34.47,17.62,0.4,3.1,,
2014-06-26,,0.03,0.05,0.52,37,0.17,2.59,0.85,0.15,,0.04,0.02,7.35,0.26,1.8,6.82,4.85,0.95,2.75,0.04,5.07,1.55,0.3,0.06,0.13,0.56,0.04,0.85,0.43,18.1,0.04,6.54,0.03,0.24,34.47,17.62,0.4,3.1,,
2014-06-27,,0.03,0.05,0.52,37,0.17,2.59,0.85,0.15,,0.04,0.02,7.38,0.26,1.8,6.82,5.2,0.95,2.75,0.04,5.07,1.55,0.3,0.06,0.13,0.56,0.04,0.85,0.43,18.1,0.04,6.54,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-06-30,,0.03,0.05,0.52,37,0.17,2.59,0.85,0.15,,0.04,0.02,7.37,0.26,1.8,6.82,5.42,0.95,2.75,0.04,5.07,1.55,0.3,0.06,0.13,0.56,0.04,0.83,0.43,18.1,0.04,6.54,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-07-02,,0.03,0.05,0.52,37,0.17,2.59,0.86,0.15,,0.04,0.02,7.37,0.26,1.8,6.82,5.43,0.95,2.75,0.04,5.07,1.5,0.3,0.06,0.13,0.56,0.04,0.85,0.43,18.1,0.04,6.52,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-07-03,,0.03,0.05,0.52,37,0.17,2.59,0.86,0.15,,0.04,0.02,7.37,0.27,1.8,6.82,5.43,0.95,2.75,0.04,5.07,1.45,0.3,0.06,0.13,0.56,0.04,0.85,0.43,18.11,0.04,6.53,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-07-04,,0.03,0.05,0.52,37,0.17,2.66,0.86,0.15,,0.04,0.02,7.35,0.28,1.8,6.82,5.69,0.97,2.75,0.04,5.07,1.35,0.31,0.06,0.13,0.56,0.04,0.85,0.44,18.11,0.04,6.54,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-07-07,,0.03,0.05,0.52,37,0.17,2.66,0.88,0.14,,0.04,0.02,7.35,0.28,1.8,6.82,5.43,0.96,2.75,0.04,5.07,1.35,0.31,0.06,0.14,0.56,0.04,0.85,0.44,18.13,0.04,6.54,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-07-08,,0.03,0.05,0.52,37,0.17,2.69,0.88,0.14,,0.04,0.02,7.32,0.28,1.8,6.82,5.45,0.96,2.75,0.04,5.07,1.35,0.31,0.06,0.14,0.56,0.04,0.85,0.45,18.14,0.04,6.54,0.03,0.24,34.47,17.6,0.4,3.1,,
2014-07-09,,0.03,0.06,0.52,37,0.17,2.8,0.89,0.14,,0.04,0.02,7.32,0.28,1.79,6.81,5.46,0.96,2.75,0.04,5.07,1.35,0.31,0.06,0.14,0.56,0.04,0.87,0.45,18.2,0.04,6.53,0.03,0.24,34.47,17.6,0.4,3.15,,
2014-07-10,,0.03,0.06,0.52,37,0.17,2.84,0.89,0.14,,0.04,0.02,7.32,0.28,1.78,6.7,5.46,0.96,2.75,0.04,4.75,1.35,0.31,0.06,0.14,0.56,0.04,0.87,0.44,18.2,0.04,6.53,0.03,0.24,34.47,17.6,0.4,3.3,,
2014-07-11,,0.03,0.05,0.52,37,0.17,2.86,0.89,0.14,,0.04,0.02,7.32,0.27,1.78,6.7,5.46,0.96,2.75,0.04,4.75,1.35,0.33,0.06,0.14,0.56,0.04,0.88,0.44,18.2,0.04,6.5,0.03,0.24,34.62,17.6,0.4,3.3,,
2014-07-14,,0.03,0.05,0.52,37,0.17,2.87,0.89,0.14,,0.04,0.02,7.3,0.28,1.75,6.68,5.46,0.96,2.75,0.04,4.75,1.35,0.33,0.06,0.14,0.56,0.04,0.88,0.44,18.2,0.04,6.5,0.03,0.24,34.62,17.6,0.4,3.3,,
2014-07-15,,0.03,0.05,0.52,37,0.17,2.87,0.89,0.14,,0.04,0.02,7.22,0.28,1.75,6.64,5.46,0.96,2.75,0.04,4.61,1.31,0.33,0.06,0.14,0.56,0.04,0.88,0.43,18.2,0.04,6.5,0.03,0.24,35.03,17.6,0.4,3.3,,
2014-07-16,,0.03,0.05,0.52,37,0.17,2.87,0.89,0.14,,0.04,0.02,7.18,0.28,1.8,6.64,5.46,0.96,2.75,0.04,4.2,1.31,0.33,0.06,0.14,0.56,0.04,0.88,0.42,18.2,0.04,6.4,0.03,0.24,35.05,17.6,0.4,3.3,,
2014-07-17,,0.03,0.05,0.52,37,0.17,2.87,0.89,0.14,,0.04,0.02,7.17,0.29,1.8,6.64,5.42,0.96,2.75,0.04,4.15,1.35,0.3,0.06,0.14,0.56,0.04,0.88,0.42,18.2,0.04,6.41,0.03,0.24,35.05,17.6,0.39,3.3,,
2014-07-18,,0.03,0.05,0.52,37,0.17,2.87,0.89,0.14,,0.04,0.02,7.17,0.29,1.8,6.64,5.39,0.96,2.75,0.04,3.95,1.35,0.3,0.06,0.14,0.55,0.04,0.88,0.42,18.2,0.04,6.41,0.03,0.24,35.05,17.6,0.39,3.3,,
2014-07-21,,0.03,0.05,0.52,37,0.17,2.87,0.89,0.14,,0.04,0.02,7.1,0.29,1.8,6.64,5.39,0.96,2.75,0.04,3.8,1.35,0.31,0.06,0.14,0.55,0.04,0.88,0.4,18.2,0.04,6.41,0.03,0.24,35.05,17.6,0.39,3.3,,
2014-07-22,,0.03,0.05,0.52,37,0.18,2.87,0.9,0.14,,0.04,0.02,7.1,0.29,1.8,6.58,5.32,0.98,2.75,0.04,3.8,1.35,0.31,0.06,0.14,0.55,0.04,0.87,0.4,18.2,0.04,6.35,0.03,0.24,35.05,17.6,0.39,3.3,,
2014-07-23,,0.03,0.05,0.52,37,0.18,2.87,0.89,0.14,,0.04,0.02,7.08,0.29,1.8,6.58,5.25,0.98,2.75,0.04,3.8,1.34,0.31,0.06,0.14,0.55,0.04,0.85,0.4,18.2,0.04,6.35,0.03,0.24,35.05,17.6,0.38,3.3,,
2014-07-24,,0.03,0.05,0.52,37,0.18,2.86,0.89,0.14,,0.04,0.02,7.02,0.29,1.8,6.58,5.1,0.98,2.75,0.04,3.69,1.35,0.31,0.06,0.14,0.54,0.04,0.85,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.38,3.3,,
2014-07-25,,0.03,0.05,0.52,37,0.18,2.86,0.88,0.14,,0.04,0.02,7.0,0.29,1.8,6.55,5.1,0.99,2.75,0.04,3.69,1.35,0.31,0.06,0.14,0.54,0.04,0.87,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.38,3.3,,
2014-07-29,,0.03,0.05,0.52,37,0.18,2.86,0.87,0.14,,0.04,0.02,7.0,0.31,1.8,6.5,5.1,0.99,2.75,0.04,3.69,1.35,0.31,0.06,0.14,0.54,0.04,0.87,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.3,,
2014-07-30,,0.03,0.05,0.52,37,0.18,2.9,0.85,0.14,,0.04,0.02,7.01,0.31,1.81,6.5,5.12,0.99,2.75,0.04,3.5,1.35,0.31,0.06,0.14,0.54,0.04,0.88,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.3,,
2014-07-31,,0.03,0.05,0.52,37,0.18,2.9,0.85,0.14,,0.04,0.02,7.01,0.31,1.81,6.5,5.12,0.99,2.75,0.04,3.5,1.35,0.31,0.06,0.14,0.54,0.04,0.88,0.4,18.2,0.04,6.33,0.03,0.24,35.02,17.6,0.39,3.59,,
2014-08-01,,0.03,0.05,0.52,37,0.18,2.9,0.87,0.14,,0.04,0.02,7.01,0.31,1.81,6.5,5.12,0.99,2.75,0.04,3.5,1.35,0.3,0.06,0.14,0.5,0.04,0.88,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.59,,
2014-08-04,,0.03,0.05,0.52,37,0.18,2.9,0.87,0.14,,0.04,0.01,7.01,0.32,1.81,6.48,5.1,0.99,2.75,0.04,3.0,1.35,0.3,0.06,0.14,0.5,0.04,0.92,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.59,,
2014-08-05,,0.03,0.05,0.52,37,0.17,2.9,0.87,0.14,,0.04,0.01,7.01,0.32,1.81,6.48,5.1,0.99,2.75,0.04,3.0,1.35,0.3,0.06,0.14,0.5,0.04,0.92,0.4,18.2,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.59,,
2014-08-06,,0.03,0.05,0.52,37,0.17,2.9,0.87,0.14,,0.04,0.01,7.01,0.33,1.81,6.48,5.07,0.99,2.75,0.04,2.8,1.35,0.3,0.06,0.14,0.5,0.04,0.92,0.4,18.0,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.59,,
2014-08-07,,0.03,0.05,0.52,37,0.17,2.9,0.87,0.14,,0.04,0.01,7.03,0.33,1.8,6.46,5.0,0.99,2.75,0.04,2.8,1.34,0.3,0.06,0.14,0.49,0.04,0.93,0.4,18.0,0.04,6.33,0.03,0.24,35.05,17.6,0.39,3.59,,
2014-08-08,,0.03,0.05,0.52,37,0.18,3.2,0.88,0.14,,0.03,0.01,7.03,0.34,1.8,5.5,5.0,0.99,2.34,0.04,2.8,1.35,0.3,0.06,0.14,0.49,0.04,0.95,0.4,18.0,0.04,6.3,0.03,0.24,35.05,17.6,0.39,3.59,,
2014-08-11,,0.03,0.04,0.52,37,0.18,3.2,0.88,0.14,,0.03,0.01,7.06,0.34,1.8,5.5,4.99,0.99,2.34,0.04,2.8,1.35,0.3,0.06,0.14,0.45,0.04,1.0,0.4,18.0,0.04,6.3,0.03,0.24,35.05,17.6,0.38,3.59,,
2014-08-12,,0.03,0.04,0.52,37,0.18,3.21,0.88,0.14,,0.03,0.01,7.06,0.33,1.8,5.5,4.96,0.99,2.34,0.04,2.79,1.35,0.3,0.06,0.14,0.45,0.04,1.0,0.4,18.01,0.04,6.3,0.03,0.24,35.05,17.6,0.38,3.59,,
2014-08-13,,0.03,0.04,0.52,37,0.18,3.4,0.88,0.14,,0.03,0.01,7.06,0.33,1.68,5.5,4.91,0.98,2.34,0.04,2.5,1.3,0.3,0.06,0.14,0.45,0.04,1.0,0.4,18.01,0.04,6.3,0.03,0.24,35.05,17.6,0.38,3.59,,
2014-08-14,,0.03,0.05,0.52,37,0.18,3.4,0.88,0.14,,0.03,0.01,7.06,0.33,1.68,5.5,4.88,0.98,2.34,0.04,2.5,1.35,0.3,0.06,0.12,0.45,0.04,1.0,0.4,18.0,0.04,6.3,0.03,0.24,35.05,17.6,0.38,3.59,,
2014-08-15,,0.03,0.05,0.52,37,0.18,3.5,0.88,0.14,,0.03,0.01,7.07,0.32,1.67,5.5,4.6,0.99,2.34,0.04,2.5,1.3,0.3,0.06,0.12,0.45,0.04,1.0,0.4,18.01,0.04,6.25,0.03,0.24,35.05,17.6,0.36,3.59,,
2014-08-18,,0.03,0.04,0.52,37,0.18,3.55,0.88,0.14,,0.03,0.01,7.09,0.33,1.67,5.5,4.55,0.99,2.34,0.04,2.5,1.35,0.3,0.06,0.12,0.45,0.04,1.0,0.41,18.0,0.04,6.15,0.03,0.24,35.05,17.5,0.36,3.59,,
2014-08-19,,0.03,0.04,0.52,37,0.18,3.55,0.88,0.14,,0.03,0.01,7.1,0.33,1.67,5.49,4.5,0.99,2.34,0.04,2.5,1.35,0.3,0.06,0.12,0.45,0.04,1.0,0.41,18.2,0.04,6.15,0.03,0.24,35.05,17.5,0.32,3.59,,
2014-08-20,,0.03,0.04,0.52,37,0.18,3.55,0.88,0.14,,0.03,0.01,7.1,0.33,1.69,5.4,4.5,0.99,2.34,0.04,2.5,1.3,0.3,0.06,0.12,0.45,0.04,0.99,0.41,18.2,0.04,6.15,0.03,0.24,35.1,17.0,0.3,3.59,,
2014-08-21,,0.03,0.04,0.52,37,0.18,3.55,0.88,0.14,,0.03,0.01,7.1,0.33,1.69,5.39,4.5,0.99,2.34,0.04,2.45,1.35,0.29,0.06,0.12,0.45,0.04,0.99,0.41,18.2,0.04,6.15,0.03,0.24,35.1,17.0,0.33,3.59,,
2014-08-22,,0.03,0.04,0.52,37,0.18,3.55,0.88,0.14,,0.03,0.01,7.09,0.33,1.69,5.39,4.5,0.99,2.34,0.04,2.5,1.35,0.29,0.06,0.11,0.44,0.04,0.99,0.41,18.2,0.04,6.15,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-08-25,,0.03,0.04,0.52,37,0.18,3.56,0.89,0.14,,0.03,0.01,7.04,0.33,1.69,5.0,4.5,0.99,2.34,0.04,2.5,1.35,0.29,0.06,0.11,0.44,0.04,0.99,0.41,18.21,0.04,6.15,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-08-26,,0.03,0.04,0.52,37,0.18,3.56,0.88,0.14,,0.03,0.01,7.04,0.33,1.69,5.0,4.5,0.99,2.34,0.04,2.5,1.35,0.29,0.06,0.11,0.44,0.04,0.99,0.41,18.21,0.04,6.15,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-08-27,,0.03,0.04,0.52,37,0.18,3.56,0.88,0.14,,0.03,0.01,7.04,0.33,1.69,5.0,4.5,1.0,2.34,0.04,2.5,1.35,0.29,0.06,0.11,0.4,0.04,0.99,0.41,18.22,0.04,6.15,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-08-28,,0.03,0.04,0.52,37,0.18,3.6,0.88,0.14,,0.03,0.01,7.06,0.33,1.69,5.0,4.46,1.0,2.34,0.04,2.5,1.35,0.29,0.06,0.11,0.4,0.04,0.98,0.41,18.22,0.04,6.15,0.03,0.24,35.05,17.0,0.33,3.59,,
2014-08-29,,0.03,0.04,0.52,37,0.18,3.6,0.88,0.14,,0.03,0.01,7.07,0.33,1.69,5.0,4.5,1.0,2.34,0.04,2.5,1.35,0.29,0.06,0.11,0.4,0.04,0.97,0.41,18.2,0.04,6.1,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-09-01,,0.03,0.04,0.52,37,0.18,3.6,0.88,0.14,,0.03,0.01,7.05,0.33,1.69,4.99,4.54,1.0,2.34,0.04,2.52,1.35,0.29,0.06,0.11,0.4,0.04,0.98,0.41,18.2,0.04,6.1,0.03,0.24,35.05,17.0,0.3,3.59,,
2014-09-02,,0.03,0.04,0.52,37,0.18,3.6,0.89,0.14,,0.03,0.01,7.05,0.33,1.69,4.99,4.56,1.01,2.34,0.04,2.52,1.35,0.29,0.06,0.11,0.4,0.04,0.98,0.41,18.2,0.04,6.11,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-09-03,,0.03,0.04,0.52,37,0.18,3.6,0.89,0.14,,0.03,0.01,7.05,0.33,1.69,4.99,4.56,1.01,2.34,0.04,2.55,1.35,0.29,0.06,0.11,0.4,0.04,0.98,0.41,18.2,0.04,6.1,0.03,0.24,35.05,17.0,0.34,3.59,,
2014-09-04,,0.03,0.04,0.52,37,0.18,3.6,0.89,0.14,,0.03,0.01,7.05,0.33,1.69,4.96,4.56,1.0,2.34,0.04,2.55,1.35,0.29,0.06,0.11,0.4,0.04,0.95,0.41,18.2,0.03,6.1,0.03,0.24,35.05,17.0,0.33,3.59,,
2014-09-05,,0.03,0.04,0.52,37,0.18,3.6,0.89,0.14,,0.03,0.01,7.05,0.34,1.69,4.96,4.71,1.0,2.34,0.04,2.6,1.35,0.29,0.06,0.11,0.4,0.04,0.95,0.41,18.2,0.03,6.1,0.03,0.24,35.05,17.0,0.32,3.59,,
2014-09-08,,0.03,0.04,0.52,37,0.18,3.6,0.9,0.14,,0.03,0.01,7.05,0.35,1.69,4.89,4.74,1.0,2.34,0.04,2.6,1.35,0.29,0.06,0.11,0.4,0.04,0.95,0.41,18.2,0.03,6.1,0.03,0.24,35.05,14.94,0.29,3.59,,
2014-09-09,,0.03,0.04,0.52,37,0.18,3.6,0.9,0.14,,0.03,0.01,7.05,0.35,1.69,4.89,4.74,0.99,2.34,0.04,2.67,1.35,0.29,0.06,0.11,0.4,0.04,0.95,0.41,18.2,0.03,6.1,0.03,0.24,35.05,14.94,0.3,3.59,,
2014-09-10,,0.03,0.04,0.52,37,0.17,3.6,0.9,0.14,,0.03,0.02,7.05,0.35,1.69,4.89,4.75,0.99,2.34,0.04,2.72,1.35,0.29,0.06,0.11,0.4,0.04,0.95,0.41,18.2,0.03,6.1,0.03,0.24,35.05,14.94,0.3,3.59,,
2014-09-11,,0.03,0.04,0.52,37,0.17,3.6,0.88,0.14,,0.03,0.02,7.06,0.36,1.69,4.89,4.84,0.99,2.34,0.04,2.72,1.35,0.29,0.06,0.11,0.4,0.04,0.95,0.39,18.2,0.03,6.1,0.03,0.24,35.0,15.0,0.29,3.59,,
2014-09-12,,0.03,0.04,0.52,37,0.17,3.6,0.9,0.14,,0.03,0.02,7.07,0.38,1.68,4.89,4.91,0.99,2.34,0.04,2.72,1.3,0.29,0.06,0.11,0.4,0.04,0.95,0.39,18.2,0.03,6.1,0.03,0.24,35.0,15.0,0.29,3.59,,
2014-09-15,,0.03,0.04,0.52,37,0.17,3.6,0.9,0.14,,0.03,0.02,7.1,0.38,1.67,4.89,4.95,0.99,2.34,0.04,2.86,1.3,0.29,0.06,0.11,0.4,0.04,0.94,0.39,18.2,0.03,6.1,0.03,0.24,35.0,15.0,0.29,3.59,,
2014-09-16,,0.03,0.04,0.52,37,0.18,3.6,0.9,0.12,,0.03,0.02,7.1,0.4,1.65,4.89,4.97,0.99,2.34,0.03,2.9,1.3,0.28,0.06,0.11,0.4,0.04,0.94,0.39,18.2,0.03,6.1,0.03,0.24,35.0,15.0,0.29,3.59,,
2014-09-17,,0.03,0.04,0.52,37,0.17,3.6,0.9,0.12,,0.03,0.02,7.1,0.41,1.65,4.89,5.06,0.99,2.34,0.03,2.93,1.3,0.28,0.06,0.11,0.4,0.04,0.94,0.39,18.22,0.03,6.1,0.03,0.24,35.0,15.0,0.29,3.59,,
2014-09-18,,0.03,0.04,0.52,37,0.17,3.6,0.9,0.12,,0.03,0.02,7.1,0.43,1.65,4.89,5.08,0.99,2.34,0.03,3.02,1.3,0.28,0.06,0.11,0.4,0.04,0.94,0.4,18.2,0.03,6.1,0.03,0.24,35.0,15.0,0.28,3.59,,
