Date,HFC,UNIL,MLC,ALW,PBC,GGBL,CMLT,SWL,FML,SCB,GCB
2007-07-26,5400.0,19026.0,2100.0,7400.0,2600.0,9596.0,1700.0,265.0,19650.0,180700.0,6860.0
2007-07-27,4950.0,19026.0,2100.0,7400.0,2600.0,9601.0,1700.0,265.0,19650.0,180800.0,6862.0
2007-07-30,5400.0,19026.0,2100.0,7400.0,2600.0,9601.0,1700.0,265.0,19660.0,180800.0,6865.0
2007-07-31,5000.0,19026.0,2100.0,7400.0,2600.0,9606.0,1700.0,265.0,19712.0,180800.0,6870.0
2007-08-01,5400.0,19050.0,2100.0,7400.0,2600.0,9610.0,1700.0,265.0,19715.0,180900.0,6870.0
2007-08-02,5400.0,19050.0,2100.0,7400.0,2600.0,9610.0,1700.0,265.0,19715.0,180900.0,6870.0
2007-08-03,5400.0,19050.0,2100.0,7400.0,2600.0,9620.0,1700.0,265.0,19716.0,180910.0,6875.0
2007-08-06,5400.0,19050.0,2100.0,7400.0,2600.0,9620.0,1700.0,265.0,19720.0,180910.0,6875.0
2007-08-07,5400.0,19050.0,2100.0,7400.0,2600.0,9620.0,1700.0,265.0,19730.0,180920.0,6876.0
2007-08-08,5400.0,19050.0,2100.0,7400.0,2600.0,9620.0,1700.0,265.0,19730.0,180920.0,6890.0
2007-08-09,5400.0,19100.0,2100.0,7400.0,2600.0,9650.0,1700.0,265.0,19730.0,180920.0,6896.0
2007-08-10,5400.0,20000.0,2100.0,7400.0,2600.0,9655.0,1700.0,265.0,20500.0,180920.0,6897.0
2007-08-13,5400.0,20000.0,2100.0,7400.0,2600.0,9655.0,1700.0,265.0,21000.0,190000.0,6905.0
2007-08-14,5400.0,20000.0,2100.0,7400.0,2600.0,9655.0,1700.0,265.0,21050.0,190000.0,6906.0
2007-08-15,5400.0,20010.0,2100.0,7400.0,2600.0,9656.0,1700.0,265.0,21050.0,190000.0,7000.0
2007-08-16,5400.0,20010.0,2100.0,7400.0,2600.0,9660.0,1700.0,265.0,21050.0,190000.0,7005.0
2007-08-17,5400.0,20010.0,2100.0,7400.0,2600.0,9660.0,1700.0,265.0,21055.0,190000.0,7500.0
2007-08-20,5400.0,20010.0,2100.0,7400.0,2600.0,9660.0,1700.0,265.0,21055.0,200000.0,7505.0
2007-08-21,5400.0,20010.0,2100.0,7400.0,2600.0,9660.0,1700.0,265.0,21055.0,200000.0,8000.0
2007-08-22,5400.0,20010.0,2100.0,7400.0,2600.0,9660.0,1700.0,265.0,21056.0,200000.0,8005.0
2007-08-23,5400.0,20010.0,2100.0,7400.0,2600.0,9665.0,1700.0,265.0,21056.0,200000.0,8010.0
2007-08-24,5400.0,20010.0,2100.0,7400.0,2600.0,9665.0,1700.0,265.0,21100.0,200000.0,8020.0
2007-08-27,5400.0,20010.0,2100.0,7400.0,2600.0,9665.0,1700.0,265.0,21101.0,200000.0,8400.0
2007-08-28,5400.0,20010.0,2100.0,7400.0,2600.0,9665.0,1700.0,265.0,21102.0,200000.0,9000.0
2007-08-29,5400.0,20010.0,2100.0,7400.0,2600.0,9665.0,1700.0,265.0,21102.0,200000.0,9500.0
2007-08-30,5400.0,20010.0,2100.0,7400.0,2600.0,9670.0,1700.0,265.0,21102.0,200000.0,9501.0
2007-08-31,5400.0,20010.0,2100.0,7400.0,2600.0,9670.0,1700.0,265.0,21102.0,200000.0,9502.0
2007-09-03,5400.0,20010.0,2100.0,7400.0,2600.0,9671.0,1700.0,265.0,21102.0,200000.0,9502.0
2007-09-04,5400.0,20010.0,2100.0,7400.0,2600.0,9671.0,1700.0,265.0,21102.0,200000.0,9502.0
2007-09-05,5400.0,20010.0,2100.0,7400.0,2600.0,9672.0,1700.0,265.0,21102.0,200500.0,9502.0
2007-09-06,5400.0,20010.0,2100.0,7400.0,2600.0,9673.0,1700.0,265.0,21102.0,200500.0,9502.0
2007-09-07,5400.0,20010.0,2100.0,7400.0,2600.0,9700.0,1700.0,265.0,21102.0,200500.0,9502.0
2007-09-10,5400.0,20010.0,2100.0,7400.0,2600.0,10300.0,1700.0,265.0,21102.0,200500.0,9502.0
2007-09-11,5400.0,20010.0,2100.0,7400.0,2600.0,10300.0,1700.0,265.0,21102.0,200500.0,9502.0
2007-09-12,5400.0,20010.0,2100.0,7400.0,2600.0,10300.0,1700.0,265.0,21102.0,200500.0,9502.0
2007-09-13,5400.0,20500.0,2100.0,7400.0,2600.0,10500.0,1700.0,265.0,21103.0,200500.0,9502.0
2007-09-14,5400.0,20500.0,2100.0,7400.0,2600.0,10500.0,1700.0,265.0,21103.0,200500.0,9502.0
2007-09-17,5400.0,20500.0,2100.0,7400.0,2600.0,10500.0,1700.0,265.0,21103.0,210000.0,9502.0
2007-09-18,5400.0,20500.0,2100.0,7400.0,2600.0,10500.0,1700.0,265.0,21105.0,210000.0,9502.0
2007-09-19,5400.0,20500.0,2100.0,7400.0,2600.0,10505.0,1700.0,265.0,21105.0,210000.0,9502.0
2007-09-20,5400.0,20500.0,2100.0,7400.0,2600.0,10505.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-09-21,5400.0,20500.0,2100.0,7400.0,2600.0,10505.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-09-24,5400.0,20500.0,2100.0,7400.0,2600.0,10505.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-09-25,5400.0,20500.0,2100.0,7400.0,2600.0,10505.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-09-26,5400.0,20500.0,2100.0,7400.0,2600.0,10506.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-09-27,5400.0,20500.0,2100.0,7400.0,2600.0,10600.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-09-28,5400.0,20500.0,2100.0,7400.0,2600.0,10700.0,1700.0,265.0,21106.0,210000.0,9502.0
2007-10-01,5398.0,20500.0,2100.0,7400.0,2600.0,10700.0,1700.0,265.0,21106.0,215000.0,9502.0
2007-10-02,5398.0,20500.0,2100.0,7400.0,2600.0,10700.0,1700.0,265.0,21106.0,225000.0,9502.0
2007-10-03,5346.0,20500.0,2100.0,7400.0,2600.0,10700.0,1700.0,265.0,21120.0,225000.0,9502.0
2007-10-04,5346.0,20501.0,2100.0,7400.0,2600.0,10700.0,1700.0,265.0,21120.0,225000.0,9000.0
2007-10-05,5300.0,20501.0,2100.0,7400.0,2600.0,10700.0,1700.0,265.0,21120.0,225000.0,9000.0
2007-10-08,5400.0,20501.0,2100.0,7400.0,2600.0,10701.0,1700.0,265.0,21120.0,225000.0,9000.0
2007-10-09,5400.0,20501.0,2100.0,7400.0,2600.0,10701.0,1700.0,265.0,21120.0,225000.0,9001.0
2007-10-10,5400.0,21000.0,2100.0,7400.0,2600.0,10701.0,1700.0,265.0,21120.0,225000.0,9001.0
2007-10-11,5400.0,21000.0,2100.0,7400.0,2600.0,10701.0,1700.0,265.0,21120.0,225000.0,9001.0
2007-10-12,5400.0,21000.0,2100.0,7400.0,2600.0,12000.0,1700.0,265.0,21120.0,225000.0,9001.0
2007-10-16,5400.0,21000.0,2100.0,7400.0,2600.0,12000.0,1700.0,265.0,21120.0,225000.0,9001.0
2007-10-17,5400.0,21000.0,2100.0,7400.0,2600.0,12010.0,1700.0,265.0,21120.0,225000.0,9300.0
2007-10-18,5400.0,21000.0,2100.0,7400.0,2600.0,12020.0,1700.0,265.0,21500.0,230000.0,9300.0
2007-10-19,5400.0,21000.0,2100.0,7400.0,2600.0,12020.0,1700.0,265.0,21500.0,235000.0,9600.0
2007-10-22,5400.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21500.0,240000.0,9601.0
2007-10-23,5400.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21500.0,240000.0,9601.0
2007-10-24,5400.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21500.0,240000.0,9601.0
2007-10-25,5400.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21501.0,240000.0,9601.0
2007-10-26,5398.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21501.0,241000.0,9601.0
2007-10-29,5398.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21501.0,241000.0,9601.0
2007-10-30,5398.0,21000.0,2100.0,7400.0,2600.0,12100.0,1700.0,265.0,21501.0,241000.0,9601.0
2007-10-31,5398.0,21000.0,2100.0,7400.0,2600.0,12105.0,1700.0,265.0,21501.0,241000.0,9601.0
2007-11-01,5398.0,21001.0,2100.0,7400.0,2600.0,12105.0,1700.0,265.0,21501.0,241000.0,9601.0
2007-11-02,5398.0,21005.0,2100.0,7400.0,2600.0,12105.0,1700.0,265.0,21501.0,241000.0,9602.0
2007-11-05,5398.0,21005.0,2100.0,7400.0,2600.0,12105.0,1700.0,265.0,21501.0,241020.0,9602.0
2007-11-06,5398.0,21005.0,2100.0,7400.0,2600.0,12105.0,1700.0,265.0,21501.0,241020.0,9602.0
2007-11-07,5398.0,21005.0,2100.0,7400.0,2600.0,12106.0,1700.0,265.0,21501.0,241100.0,9602.0
2007-11-08,5398.0,21005.0,2100.0,7400.0,2600.0,12110.0,1700.0,265.0,21501.0,241100.0,9602.0
2007-11-09,5398.0,21005.0,2100.0,7400.0,2600.0,12111.0,1700.0,265.0,21502.0,241100.0,9603.0
2007-11-12,5398.0,21005.0,2100.0,7400.0,2600.0,12113.0,1700.0,265.0,21502.0,241200.0,9605.0
2007-11-13,5398.0,21005.0,2100.0,7400.0,2600.0,12113.0,1700.0,265.0,21502.0,241200.0,9605.0
2007-11-14,5398.0,21005.0,2100.0,7400.0,2600.0,12114.0,1700.0,265.0,21503.0,241200.0,9605.0
2007-11-15,5398.0,21005.0,2100.0,7400.0,2600.0,12114.0,1700.0,265.0,23650.0,241200.0,9615.0
2007-11-16,5398.0,21005.0,2100.0,7400.0,2600.0,12115.0,1700.0,265.0,23650.0,241250.0,9700.0
2007-11-19,5398.0,21005.0,2100.0,7400.0,2600.0,12118.0,1700.0,265.0,23650.0,241255.0,9700.0
2007-11-20,5398.0,21000.0,2100.0,7400.0,2600.0,12118.0,1700.0,265.0,23650.0,241255.0,9701.0
2007-11-21,5398.0,21000.0,2100.0,7400.0,2600.0,12118.0,1700.0,265.0,23650.0,241255.0,9701.0
2007-11-22,5398.0,21000.0,2100.0,7400.0,2600.0,12120.0,1700.0,265.0,23650.0,241255.0,9702.0
2007-11-23,5398.0,21000.0,2100.0,7400.0,2600.0,12120.0,1700.0,265.0,23650.0,241255.0,9702.0
2007-11-26,5398.0,21000.0,2100.0,7400.0,2600.0,12123.0,1700.0,265.0,23650.0,241255.0,9705.0
2007-11-27,5398.0,21000.0,2100.0,7400.0,2600.0,12124.0,1700.0,265.0,23650.0,241256.0,9706.0
2007-11-28,5398.0,21001.0,2100.0,7400.0,2600.0,12151.0,1700.0,265.0,23750.0,241256.0,9710.0
2007-11-29,5398.0,21003.0,2100.0,7400.0,2600.0,12153.0,1700.0,265.0,23751.0,241256.0,9710.0
2007-11-30,5398.0,21003.0,2100.0,7400.0,2600.0,12153.0,1700.0,265.0,23751.0,241256.0,9710.0
2007-12-03,5398.0,21004.0,2100.0,7400.0,2600.0,12154.0,1700.0,265.0,23752.0,241256.0,9710.0
2007-12-04,5398.0,21004.0,2100.0,7400.0,2600.0,12155.0,1700.0,265.0,23752.0,241256.0,9710.0
2007-12-05,4999.0,21005.0,2100.0,7400.0,2600.0,12156.0,1700.0,265.0,23752.0,241256.0,9712.0
2007-12-06,5398.0,21005.0,2100.0,7400.0,2600.0,12157.0,1700.0,265.0,23752.0,241256.0,9713.0
2007-12-10,5398.0,21006.0,2100.0,7400.0,2600.0,12157.0,1700.0,265.0,23752.0,241256.0,9713.0
2007-12-11,5398.0,21016.0,2100.0,7400.0,2600.0,12157.0,1700.0,265.0,23752.0,241256.0,9714.0
2007-12-12,5398.0,21017.0,2100.0,7400.0,2600.0,12201.0,1700.0,265.0,23752.0,253660.0,9850.0
2007-12-13,5398.0,21017.0,2100.0,7400.0,2600.0,12205.0,1700.0,265.0,23752.0,253660.0,9850.0
2007-12-14,5398.0,21017.0,2100.0,7400.0,2600.0,12205.0,1700.0,265.0,23800.0,253680.0,9850.0
2007-12-17,5398.0,21017.0,2100.0,7400.0,2600.0,12206.0,1700.0,265.0,23800.0,253680.0,9850.0
2007-12-18,5398.0,21017.0,2100.0,7400.0,2600.0,12206.0,1700.0,265.0,23800.0,253680.0,9900.0
2007-12-20,5398.0,21017.0,2100.0,7400.0,2600.0,12206.0,1700.0,265.0,23810.0,253680.0,9900.0
2007-12-21,5398.0,21017.0,2100.0,7400.0,2600.0,12206.0,1700.0,265.0,23810.0,253680.0,9900.0
2007-12-24,5400.0,21017.0,2100.0,7400.0,2600.0,12300.0,1700.0,265.0,23810.0,253680.0,9910.0
2007-12-27,5400.0,21017.0,2100.0,7400.0,2600.0,12300.0,1700.0,265.0,23900.0,253680.0,9910.0
2007-12-28,5400.0,21100.0,2100.0,7400.0,2600.0,12300.0,1700.0,265.0,23900.0,260000.0,9950.0
2007-12-31,5400.0,21100.0,2100.0,7400.0,2600.0,12300.0,1700.0,265.0,23900.0,260000.0,9950.0
2008-01-02,5400.0,21100.0,2100.0,7100.0,2400.0,12310.0,1700.0,265.0,23900.0,260000.0,9950.0
2008-01-03,5400.0,21100.0,2100.0,7100.0,2400.0,12310.0,1700.0,265.0,23900.0,260000.0,9951.0
2008-01-04,5400.0,21100.0,2100.0,7100.0,2400.0,12310.0,1700.0,265.0,23900.0,260000.0,9951.0
2008-01-07,5400.0,21200.0,2100.0,7100.0,2400.0,12310.0,1700.0,265.0,24000.0,260000.0,9951.0
2008-01-08,5400.0,21200.0,2100.0,7100.0,2400.0,12325.0,1700.0,265.0,24000.0,260000.0,10000.0
2008-01-09,5400.0,21200.0,2100.0,7100.0,2400.0,12325.0,1700.0,265.0,24000.0,260000.0,10000.0
2008-01-10,5400.0,21200.0,2100.0,7100.0,2400.0,12326.0,1700.0,265.0,24000.0,260000.0,10000.0
2008-01-11,5400.0,21200.0,2100.0,7100.0,2400.0,12326.0,1700.0,265.0,24200.0,260000.0,10050.0
2008-01-14,5400.0,21200.0,2100.0,7100.0,2400.0,12327.0,1700.0,265.0,24200.0,261000.0,10050.0
2008-01-15,5400.0,21200.0,2100.0,7100.0,2400.0,12327.0,1700.0,265.0,24200.0,261000.0,10050.0
2008-01-16,5400.0,21202.0,2100.0,7100.0,2400.0,12327.0,1700.0,265.0,24201.0,261000.0,10050.0
2008-01-17,5400.0,21202.0,2100.0,7100.0,2400.0,12328.0,1700.0,265.0,26622.0,261000.0,10050.0
2008-01-18,5400.0,21202.0,2100.0,7100.0,2400.0,12328.0,1700.0,265.0,26622.0,266000.0,10050.0
2008-01-21,5400.0,21202.0,2100.0,7100.0,2400.0,12330.0,1700.0,265.0,26622.0,266000.0,10051.0
2008-01-22,5400.0,21203.0,2100.0,7100.0,2400.0,12331.0,1700.0,265.0,26625.0,266000.0,10051.0
2008-01-23,5400.0,21203.0,2100.0,7100.0,2400.0,12331.0,1700.0,265.0,26625.0,266000.0,10051.0
2008-01-24,5400.0,21203.0,2100.0,7100.0,2400.0,12331.0,1700.0,265.0,26626.0,266000.0,10051.0
2008-01-25,5400.0,21203.0,2100.0,7100.0,2400.0,12331.0,1700.0,265.0,26627.0,266000.0,10051.0
2008-01-28,5400.0,21203.0,2100.0,7100.0,2400.0,12333.0,1700.0,265.0,26627.0,266001.0,10051.0
2008-01-29,5400.0,21203.0,2100.0,7100.0,2400.0,12334.0,1700.0,265.0,26628.0,266001.0,10051.0
2008-01-30,5400.0,21203.0,2100.0,7100.0,2400.0,12340.0,1700.0,265.0,26628.0,266001.0,10055.0
2008-01-31,5400.0,21203.0,2100.0,7100.0,2400.0,12340.0,1700.0,265.0,26628.0,266010.0,10056.0
2008-02-01,5400.0,21203.0,2100.0,7100.0,2400.0,12341.0,1700.0,265.0,26628.0,266010.0,10056.0
2008-02-04,5400.0,21203.0,2100.0,7100.0,2400.0,12341.0,1700.0,265.0,26628.0,266010.0,10058.0
2008-02-05,5400.0,21203.0,2100.0,7100.0,2400.0,12341.0,1700.0,265.0,26628.0,266010.0,10059.0
2008-02-06,5400.0,21203.0,2100.0,7100.0,2400.0,12341.0,1700.0,265.0,26628.0,266010.0,10061.0
2008-02-07,5400.0,21203.0,2100.0,7100.0,2400.0,12342.0,1700.0,265.0,26700.0,266010.0,10061.0
2008-02-08,5400.0,21200.0,2100.0,7100.0,2400.0,12300.0,1700.0,265.0,26700.0,266000.0,10100.0
2008-02-11,5400.0,21200.0,2100.0,7100.0,2400.0,12400.0,1700.0,265.0,26700.0,266000.0,10100.0
2008-02-12,5400.0,21300.0,2100.0,7100.0,2400.0,13000.0,1700.0,265.0,26700.0,266000.0,10100.0
2008-02-13,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26800.0,266000.0,10300.0
2008-02-14,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26800.0,266000.0,10300.0
2008-02-15,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26800.0,266000.0,10300.0
2008-02-18,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26800.0,266100.0,10300.0
2008-02-19,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26800.0,266100.0,10300.0
2008-02-20,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26900.0,266100.0,10300.0
2008-02-21,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26900.0,266300.0,10300.0
2008-02-22,5400.0,21400.0,2100.0,7100.0,2400.0,13200.0,1700.0,265.0,26900.0,266300.0,10300.0
2008-02-25,5400.0,21400.0,2100.0,7100.0,2400.0,13300.0,1700.0,265.0,26900.0,266300.0,10300.0
2008-02-26,5400.0,21400.0,2100.0,7100.0,2400.0,13400.0,1700.0,265.0,26900.0,266300.0,11600.0
2008-02-27,5400.0,21500.0,2100.0,7100.0,2400.0,13500.0,1700.0,265.0,27000.0,266400.0,11600.0
2008-02-28,5400.0,21600.0,2100.0,7100.0,2400.0,13600.0,1700.0,265.0,27000.0,266500.0,11600.0
2008-02-29,5400.0,21600.0,2100.0,7100.0,2400.0,13600.0,1700.0,265.0,27000.0,266500.0,11600.0
2008-03-03,5400.0,21700.0,2100.0,7100.0,2400.0,13600.0,1700.0,265.0,27100.0,266500.0,11600.0
2008-03-04,5400.0,21700.0,2100.0,7100.0,2400.0,13700.0,1700.0,265.0,27500.0,266500.0,11600.0
2008-03-05,5400.0,21800.0,2100.0,7100.0,2400.0,13800.0,1700.0,265.0,27600.0,266500.0,11600.0
2008-03-07,5400.0,21800.0,2100.0,7100.0,2400.0,13900.0,1700.0,265.0,27600.0,266600.0,11600.0
2008-03-10,5400.0,21800.0,2100.0,7100.0,2400.0,13900.0,1700.0,265.0,27700.0,266600.0,11600.0
2008-03-11,5400.0,21900.0,2100.0,7100.0,2400.0,14100.0,1700.0,265.0,27700.0,266700.0,11800.0
2008-03-12,5400.0,22000.0,2100.0,7100.0,2400.0,14200.0,1700.0,265.0,27700.0,266700.0,11800.0
2008-03-13,5400.0,22000.0,2100.0,7100.0,2400.0,14300.0,1700.0,265.0,27800.0,266700.0,11900.0
2008-03-14,5400.0,22000.0,2100.0,7100.0,2400.0,14400.0,1700.0,265.0,27900.0,267700.0,11800.0
2008-03-17,5400.0,22000.0,2100.0,7100.0,2400.0,14500.0,1700.0,265.0,27900.0,267700.0,11800.0
2008-03-18,5400.0,22000.0,2100.0,7100.0,2400.0,14500.0,1700.0,265.0,27900.0,267700.0,11800.0
2008-03-19,5400.0,22100.0,2100.0,7100.0,2400.0,14500.0,1700.0,265.0,28000.0,267700.0,11800.0
2008-03-20,5400.0,22100.0,2100.0,7100.0,2400.0,14500.0,1700.0,265.0,28000.0,267700.0,11900.0
2008-03-25,5400.0,22100.0,2100.0,7100.0,2400.0,14500.0,1700.0,265.0,28000.0,267700.0,12200.0
2008-03-26,5400.0,22200.0,2100.0,7100.0,2400.0,14500.0,1700.0,265.0,28000.0,267700.0,13000.0
2008-03-27,5400.0,22200.0,2100.0,7100.0,2400.0,14600.0,1700.0,265.0,28000.0,267700.0,13000.0
2008-03-28,5400.0,22300.0,2100.0,7100.0,2400.0,14600.0,1700.0,265.0,28000.0,267700.0,13100.0
2008-03-31,5400.0,22300.0,2100.0,7100.0,2400.0,14600.0,1700.0,265.0,28500.0,267700.0,13100.0
2008-04-01,5400.0,22300.0,2100.0,7100.0,2400.0,14700.0,1700.0,265.0,28600.0,267700.0,13100.0
2008-04-02,5400.0,22300.0,2100.0,7100.0,2400.0,14700.0,1700.0,265.0,28700.0,267700.0,13200.0
2008-04-03,5400.0,22300.0,2100.0,7100.0,2400.0,14800.0,1700.0,265.0,28800.0,267700.0,13200.0
2008-04-04,5400.0,22300.0,2100.0,7100.0,2400.0,14900.0,1700.0,265.0,28800.0,267700.0,13200.0
2008-04-07,5400.0,22300.0,2100.0,7100.0,2400.0,14900.0,1700.0,265.0,28800.0,267700.0,13200.0
2008-04-08,5500.0,22300.0,2100.0,7100.0,2400.0,15100.0,1700.0,265.0,28900.0,267700.0,13100.0
2008-04-09,5500.0,22400.0,2100.0,7100.0,2400.0,15500.0,1700.0,265.0,28900.0,267700.0,13100.0
2008-04-10,5500.0,22500.0,2100.0,7100.0,2400.0,15500.0,1700.0,265.0,28900.0,267700.0,13100.0
2008-04-11,5600.0,22500.0,2100.0,7100.0,2400.0,15500.0,1700.0,265.0,28900.0,267700.0,13100.0
2008-04-14,5800.0,22500.0,2100.0,7100.0,2400.0,15500.0,1700.0,265.0,28900.0,267700.0,13200.0
2008-04-15,5800.0,22500.0,2100.0,7100.0,2400.0,16000.0,1700.0,265.0,29000.0,267700.0,13200.0
2008-04-16,5800.0,22500.0,2100.0,7100.0,2400.0,16000.0,1700.0,265.0,29000.0,267700.0,13800.0
2008-04-17,6000.0,22500.0,2100.0,7100.0,2400.0,16100.0,1700.0,265.0,29000.0,267700.0,13800.0
2008-04-18,6000.0,22500.0,2100.0,7100.0,2400.0,16100.0,1700.0,265.0,29000.0,268000.0,13800.0
2008-04-21,6000.0,22500.0,2100.0,7100.0,2400.0,16200.0,1700.0,265.0,29000.0,268000.0,13800.0
2008-04-22,6000.0,22600.0,2100.0,7100.0,2400.0,16200.0,1700.0,265.0,29000.0,268000.0,13800.0
2008-04-23,6100.0,22600.0,2100.0,7100.0,2400.0,16300.0,1700.0,265.0,29000.0,268000.0,13800.0
2008-04-24,6100.0,22600.0,2100.0,7100.0,2400.0,16300.0,1700.0,265.0,29000.0,268000.0,13800.0
2008-04-25,6100.0,22600.0,2100.0,7100.0,2400.0,16400.0,1700.0,265.0,31500.0,268000.0,13800.0
2008-04-28,6100.0,22600.0,2100.0,7100.0,2400.0,16400.0,1700.0,265.0,31600.0,268000.0,13800.0
2008-04-29,6100.0,22600.0,2100.0,7100.0,2400.0,16400.0,1700.0,265.0,31700.0,268000.0,13800.0
2008-04-30,6100.0,22600.0,2100.0,7100.0,2400.0,16400.0,1700.0,265.0,31800.0,268000.0,13800.0
2008-05-02,6100.0,22700.0,2100.0,7100.0,2400.0,16400.0,1700.0,265.0,31900.0,268000.0,13800.0
2008-05-05,6100.0,22900.0,2100.0,7100.0,2400.0,16500.0,1700.0,265.0,31900.0,270000.0,13800.0
2008-05-06,6100.0,22900.0,2100.0,7100.0,2400.0,16600.0,1700.0,265.0,31900.0,270000.0,13800.0
2008-05-07,6100.0,23100.0,2100.0,7100.0,2400.0,16600.0,1700.0,265.0,32000.0,270000.0,13800.0
2008-05-08,6200.0,23500.0,2100.0,7100.0,2400.0,16800.0,1700.0,265.0,32200.0,270000.0,13800.0
2008-05-09,6200.0,23500.0,2100.0,7100.0,2400.0,17000.0,1700.0,265.0,32200.0,270500.0,13800.0
2008-05-12,6200.0,23500.0,2100.0,7100.0,2400.0,17000.0,1700.0,265.0,32200.0,270500.0,13800.0
2008-05-13,6200.0,23600.0,2100.0,7100.0,2400.0,17000.0,1700.0,265.0,32300.0,270500.0,13800.0
2008-05-14,6200.0,23600.0,2100.0,7100.0,2400.0,17100.0,1700.0,265.0,32600.0,270600.0,13800.0
2008-05-15,6200.0,23700.0,2100.0,7100.0,2400.0,17200.0,1700.0,265.0,32700.0,270700.0,13800.0
2008-05-16,6200.0,23800.0,2100.0,7100.0,2400.0,17200.0,1700.0,265.0,32800.0,270700.0,13800.0
2008-05-19,6200.0,23800.0,2100.0,7100.0,2400.0,17400.0,1700.0,265.0,32800.0,270800.0,13800.0
2008-05-20,6200.0,23900.0,2100.0,7100.0,2400.0,17400.0,1700.0,265.0,32800.0,270900.0,13800.0
2008-05-21,6200.0,24000.0,2100.0,7100.0,2400.0,17400.0,1700.0,265.0,32800.0,270900.0,13800.0
2008-05-22,6200.0,24100.0,2100.0,7100.0,2400.0,17600.0,1700.0,265.0,32900.0,270900.0,13800.0
2008-05-23,6200.0,24300.0,2100.0,7100.0,2400.0,17600.0,1700.0,265.0,32900.0,270900.0,13800.0
2008-05-27,6200.0,24300.0,2100.0,7100.0,2400.0,17600.0,1700.0,265.0,32900.0,270900.0,13800.0
2008-05-28,6200.0,24400.0,2100.0,6800.0,2200.0,17700.0,1700.0,265.0,33000.0,271000.0,13800.0
2008-05-29,6200.0,24400.0,2100.0,6800.0,2200.0,17800.0,1700.0,265.0,33000.0,271000.0,13800.0
2008-05-30,6200.0,24600.0,2100.0,6800.0,2200.0,17800.0,1700.0,265.0,33200.0,271400.0,13800.0
2008-06-02,6200.0,24600.0,2100.0,6800.0,2200.0,17900.0,1700.0,265.0,33200.0,271400.0,13800.0
2008-06-03,6200.0,24600.0,2100.0,6800.0,2200.0,18000.0,1700.0,265.0,33300.0,271400.0,13800.0
2008-06-04,6200.0,24600.0,2100.0,6800.0,2200.0,20000.0,1700.0,265.0,33400.0,271400.0,13800.0
2008-06-05,6200.0,24700.0,2100.0,6800.0,2200.0,20000.0,1700.0,265.0,35000.0,271400.0,13800.0
2008-06-06,6200.0,24700.0,2100.0,6800.0,2200.0,20000.0,1700.0,265.0,35000.0,271400.0,13800.0
2008-06-09,6200.0,24700.0,2100.0,6800.0,2200.0,20200.0,1700.0,265.0,35000.0,271400.0,13800.0
2008-06-10,6200.0,24700.0,2100.0,6800.0,2200.0,20600.0,1700.0,265.0,35100.0,298000.0,13800.0
2008-06-11,6200.0,24700.0,2100.0,6800.0,2200.0,20700.0,1700.0,265.0,35200.0,298000.0,13800.0
2008-06-12,6200.0,24800.0,2100.0,6800.0,2200.0,20700.0,1700.0,265.0,35300.0,298000.0,13800.0
2008-06-13,6200.0,24800.0,2100.0,6800.0,2200.0,20700.0,1700.0,265.0,35300.0,298000.0,13800.0
2008-06-16,6200.0,24800.0,2100.0,6500.0,2200.0,21000.0,1700.0,265.0,35300.0,298000.0,13800.0
2008-06-17,6200.0,24900.0,2100.0,6200.0,2200.0,21000.0,1700.0,265.0,35300.0,298100.0,13800.0
2008-06-18,6200.0,24900.0,2100.0,6200.0,2200.0,21100.0,1700.0,265.0,35300.0,305000.0,13800.0
2008-06-19,6200.0,26800.0,2100.0,6200.0,2200.0,21100.0,1700.0,265.0,35300.0,305000.0,13800.0
2008-06-20,6200.0,26800.0,2100.0,6200.0,2200.0,21100.0,1700.0,265.0,35500.0,308000.0,13800.0
2008-06-23,6200.0,26800.0,2100.0,6200.0,2200.0,21100.0,1700.0,265.0,36000.0,308000.0,13800.0
2008-06-24,6200.0,26800.0,2100.0,6200.0,2200.0,21500.0,1700.0,265.0,36000.0,308100.0,13800.0
