Date,SWL,ALW,GCB,SCB,GGBL,MLC,PBC,UNIL,HFC,CMLT,FML
2015-03-10,0.04,0.03,5.26,20.25,3.2,0.23,0.13,8.39,1.15,0.12,5.25
2015-03-11,0.04,0.03,5.25,20.25,3.2,0.23,0.13,8.39,1.2,0.12,5.25
2015-03-12,0.04,0.03,5.25,20.25,3.2,0.23,0.13,8.39,1.25,0.12,5.25
2015-03-13,0.04,0.03,5.25,20.26,3.2,0.23,0.13,8.39,1.25,0.12,5.25
2015-03-16,0.04,0.03,5.25,20.27,3.2,0.23,0.12,8.39,1.3,0.12,5.25
2015-03-17,0.04,0.03,5.25,20.27,3.2,0.23,0.12,8.39,1.3,0.12,5.25
2015-03-18,0.04,0.03,5.25,20.27,3.2,0.23,0.12,8.5,1.3,0.12,5.25
2015-03-19,0.04,0.03,5.25,20.27,3.2,0.23,0.12,8.5,1.3,0.12,5.25
2015-03-20,0.04,0.03,5.3,20.27,3.2,0.23,0.12,8.5,1.33,0.12,5.25
2015-03-23,0.04,0.03,5.3,20.26,3.2,0.23,0.12,8.5,1.35,0.12,5.25
2015-03-24,0.04,0.03,5.3,20.26,3.2,0.23,0.12,8.5,1.35,0.12,5.25
2015-03-25,0.04,0.03,5.32,20.27,3.2,0.23,0.12,8.5,1.35,0.12,5.28
2015-03-26,0.04,0.03,5.32,20.27,3.2,0.2,0.12,8.5,1.35,0.12,5.28
2015-03-27,0.04,0.03,5.32,20.27,3.2,0.2,0.12,8.5,1.45,0.12,5.28
2015-03-30,0.04,0.03,5.32,20.27,3.2,0.2,0.12,8.5,1.5,0.12,5.28
2015-03-31,0.04,0.02,5.33,20.27,3.2,0.2,0.12,8.5,1.55,0.12,5.28
2015-04-01,0.04,0.02,5.33,20.27,3.2,0.2,0.12,8.5,1.55,0.12,5.3
2015-04-02,0.04,0.02,5.33,20.27,3.2,0.2,0.12,8.5,1.55,0.12,5.3
2015-04-07,0.04,0.02,5.2,20.27,3.2,0.2,0.12,8.5,1.55,0.12,5.3
2015-04-08,0.04,0.02,5.31,20.27,3.2,0.2,0.12,8.5,1.55,0.12,5.3
2015-04-09,0.04,0.02,5.25,20.27,3.2,0.2,0.12,7.31,1.55,0.12,5.3
2015-04-10,0.04,0.02,5.32,20.27,3.2,0.2,0.12,7.31,1.55,0.12,5.3
2015-04-13,0.04,0.03,5.32,20.27,3.2,0.2,0.12,7.31,1.55,0.12,5.3
2015-04-14,0.04,0.03,5.32,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-15,0.04,0.03,5.31,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-16,0.04,0.03,5.32,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-17,0.04,0.03,5.33,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-20,0.04,0.04,5.33,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-21,0.04,0.04,5.34,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-22,0.04,0.04,5.35,20.27,3.2,0.2,0.12,7.5,1.55,0.12,5.3
2015-04-23,0.04,0.04,5.35,20.27,3.2,0.2,0.12,7.5,1.67,0.12,5.3
2015-04-24,0.04,0.04,5.35,20.3,3.2,0.2,0.12,7.5,1.67,0.12,5.3
2015-04-27,0.04,0.04,5.35,20.3,3.2,0.2,0.12,7.5,1.7,0.12,5.3
2015-04-28,0.04,0.04,5.35,20.31,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-04-29,0.04,0.04,5.38,20.31,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-04-30,0.04,0.04,5.39,20.31,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-05-04,0.04,0.04,5.39,20.3,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-05-05,0.04,0.04,5.39,20.3,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-05-06,0.04,0.04,5.38,20.29,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-05-07,0.04,0.04,5.37,20.29,3.2,0.2,0.12,7.31,1.71,0.12,5.3
2015-05-08,0.04,0.04,5.35,20.29,3.2,0.2,0.12,7.31,1.71,0.12,5.3
2015-05-11,0.04,0.04,5.35,20.29,3.2,0.2,0.12,7.5,1.71,0.12,5.3
2015-05-12,0.04,0.04,5.34,20.29,3.2,0.18,0.12,7.5,1.71,0.12,5.3
2015-05-13,0.04,0.04,5.35,20.29,3.2,0.18,0.12,7.5,1.72,0.12,5.32
2015-05-14,0.04,0.04,5.35,20.29,3.2,0.18,0.12,7.5,1.72,0.12,5.32
2015-05-15,0.04,0.04,5.3,20.27,3.2,0.18,0.12,7.5,1.72,0.12,5.32
2015-05-18,0.04,0.04,5.3,20.27,3.2,0.18,0.12,7.5,1.7,0.12,5.32
2015-05-19,0.04,0.05,5.24,20.26,3.2,0.18,0.12,7.5,1.69,0.12,5.33
2015-05-20,0.04,0.05,5.23,20.26,3.2,0.18,0.12,7.5,1.7,0.12,5.33
2015-05-21,0.04,0.05,5.21,20.2,3.2,0.18,0.12,7.5,1.7,0.12,5.33
2015-05-22,0.04,0.05,5.19,20.2,3.2,0.18,0.12,7.5,1.7,0.12,5.33
2015-05-26,0.04,0.06,5.19,20.2,3.2,0.18,0.12,7.5,1.7,0.12,5.37
2015-05-27,0.04,0.07,5.16,20.2,3.2,0.18,0.12,7.5,1.7,0.12,5.37
2015-05-28,0.04,0.07,5.14,20.12,3.2,0.18,0.12,7.5,1.7,0.12,5.37
2015-05-29,0.04,0.07,5.04,20.12,3.2,0.19,0.12,7.52,1.72,0.12,5.54
2015-06-01,0.04,0.06,5.0,20.12,3.2,0.19,0.12,7.52,1.72,0.12,5.55
2015-06-02,0.04,0.06,4.98,20.0,3.2,0.19,0.12,7.52,1.72,0.12,5.57
2015-06-03,0.04,0.06,4.91,20.0,3.19,0.19,0.12,7.52,1.72,0.12,5.6
2015-06-04,0.04,0.06,4.9,20.0,3.19,0.19,0.12,7.52,1.72,0.12,5.6
2015-06-05,0.04,0.07,4.9,20.0,3.19,0.2,0.12,7.52,1.72,0.12,5.6
2015-06-08,0.04,0.07,4.9,20.0,3.19,0.17,0.12,7.52,1.72,0.12,5.6
2015-06-09,0.04,0.06,4.9,20.0,3.19,0.19,0.12,7.52,1.72,0.12,5.6
2015-06-10,0.04,0.06,4.9,20.0,3.19,0.17,0.12,7.52,1.72,0.12,5.6
2015-06-11,0.04,0.06,4.9,19.0,3.19,0.17,0.12,7.52,1.72,0.12,5.6
2015-06-12,0.04,0.07,4.9,19.0,3.19,0.17,0.12,7.55,1.72,0.12,5.6
2015-06-15,0.04,0.07,4.9,19.0,3.19,0.17,0.12,7.55,1.72,0.12,5.6
2015-06-16,0.04,0.07,4.9,19.0,3.15,0.17,0.12,7.55,1.72,0.12,5.6
2015-06-17,0.04,0.07,4.9,20.0,3.15,0.18,0.12,7.52,1.72,0.12,5.6
2015-06-18,0.04,0.07,4.85,19.98,3.15,0.18,0.12,7.52,1.72,0.12,5.6
2015-06-19,0.04,0.07,4.85,19.98,3.15,0.17,0.11,7.52,1.72,0.12,5.6
2015-06-22,0.04,0.06,4.85,19.98,3.15,0.17,0.11,7.53,1.72,0.12,5.6
2015-06-23,0.04,0.06,4.89,19.98,3.15,0.17,0.11,7.53,1.72,0.12,5.75
2015-06-24,0.04,0.06,4.89,19.95,3.15,0.17,0.11,7.53,1.72,0.12,5.75
2015-06-25,0.04,0.06,4.9,19.94,3.15,0.17,0.11,7.53,1.72,0.12,5.75
2015-06-26,0.04,0.06,4.9,19.94,3.15,0.17,0.11,7.53,1.72,0.12,5.75
2015-06-29,0.04,0.06,4.9,19.94,3.15,0.17,0.11,7.53,1.72,0.12,5.75
2015-06-30,0.04,0.06,4.89,19.94,3.15,0.17,0.11,7.53,1.6,0.12,5.75
2015-07-02,0.04,0.06,4.89,19.52,3.15,0.17,0.11,7.53,1.6,0.12,5.75
2015-07-03,0.04,0.06,4.84,19.52,3.15,0.17,0.11,7.53,1.6,0.12,5.75
2015-07-06,0.04,0.06,4.81,19.94,3.15,0.17,0.11,7.53,1.6,0.12,5.75
2015-07-07,0.04,0.06,4.8,19.94,3.15,0.17,0.11,7.53,1.6,0.12,5.76
2015-07-08,0.04,0.06,4.8,19.84,3.15,0.17,0.11,7.53,1.6,0.12,5.76
2015-07-09,0.04,0.06,4.75,19.84,3.15,0.17,0.11,7.52,1.6,0.12,5.76
2015-07-10,0.04,0.06,4.75,19.84,3.15,0.17,0.11,7.52,1.6,0.12,5.76
2015-07-13,0.04,0.06,4.75,19.84,3.15,0.17,0.11,7.52,1.6,0.12,5.76
2015-07-14,0.04,0.06,4.74,19.82,3.15,0.17,0.11,7.52,1.6,0.12,5.76
2015-07-15,0.04,0.06,4.73,19.82,2.75,0.17,0.11,7.52,1.6,0.12,5.76
2015-07-16,0.04,0.06,4.73,19.82,2.75,0.17,0.11,7.52,1.6,0.12,5.76
2015-07-17,0.04,0.06,4.73,19.56,2.75,0.17,0.11,7.53,1.6,0.12,5.76
2015-07-21,0.04,0.06,4.7,19.4,2.75,0.17,0.11,7.53,1.6,0.12,5.76
2015-07-22,0.04,0.06,4.6,19.39,2.75,0.17,0.11,7.3,1.6,0.12,5.76
2015-07-23,0.04,0.06,4.55,19.4,2.75,0.17,0.11,7.3,1.6,0.12,5.76
2015-07-24,0.04,0.06,4.55,19.4,2.75,0.17,0.12,7.3,1.6,0.12,5.8
2015-07-27,0.04,0.06,4.55,19.28,2.75,0.17,0.12,7.3,1.6,0.12,5.8
2015-07-28,0.04,0.06,4.52,19.15,2.75,0.17,0.12,7.3,1.6,0.12,5.8
2015-07-29,0.04,0.06,4.51,19.14,2.75,0.17,0.12,7.3,1.6,0.12,5.8
2015-07-30,0.04,0.06,4.41,19.1,2.75,0.17,0.12,7.3,1.6,0.12,5.8
2015-07-31,0.04,0.06,4.41,19.0,2.75,0.17,0.12,7.3,1.4,0.12,5.82
2015-08-03,0.04,0.06,4.4,19.0,2.75,0.17,0.12,7.3,1.4,0.12,5.82
2015-08-04,0.04,0.06,4.2,18.98,2.75,0.17,0.12,7.3,1.4,0.12,5.82
2015-08-05,0.04,0.06,4.2,18.94,2.74,0.17,0.12,7.3,1.4,0.12,5.83
2015-08-06,0.04,0.06,4.15,18.8,2.74,0.17,0.12,7.3,1.4,0.12,5.83
2015-08-07,0.04,0.06,4.15,18.79,2.74,0.17,0.12,7.3,1.4,0.12,5.85
2015-08-10,0.04,0.06,4.15,18.78,2.74,0.17,0.12,7.35,1.25,0.12,5.86
2015-08-11,0.04,0.06,4.14,18.78,2.74,0.17,0.12,7.35,1.25,0.12,5.86
2015-08-12,0.04,0.06,4.14,18.58,2.74,0.17,0.12,7.35,1.25,0.12,5.9
2015-08-13,0.04,0.06,4.14,18.29,2.74,0.17,0.12,7.35,1.25,0.12,5.9
2015-08-14,0.04,0.06,4.13,17.53,2.74,0.17,0.12,7.36,1.25,0.12,5.91
2015-08-17,0.04,0.06,4.13,17.53,2.74,0.17,0.12,7.38,1.3,0.12,5.92
2015-08-18,0.04,0.06,4.13,17.31,2.74,0.17,0.12,7.38,1.3,0.12,5.92
2015-08-19,0.04,0.06,4.11,17.31,2.74,0.17,0.12,7.38,1.3,0.12,5.93
2015-08-20,0.04,0.06,4.09,17.14,2.74,0.17,0.12,7.38,1.3,0.12,5.93
2015-08-21,0.04,0.06,4.08,17.13,2.74,0.17,0.11,7.4,1.3,0.12,5.94
2015-08-24,0.04,0.05,4.07,17.05,2.74,0.16,0.11,7.4,1.31,0.12,5.95
2015-08-25,0.04,0.05,4.05,17.04,2.34,0.16,0.11,7.4,1.31,0.12,5.94
2015-08-26,0.04,0.05,4.03,17.0,2.34,0.16,0.11,7.4,1.31,0.12,5.94
2015-08-27,0.04,0.04,4.03,17.0,2.34,0.16,0.11,7.4,1.31,0.12,5.95
2015-08-28,0.04,0.04,4.03,16.98,2.34,0.16,0.11,7.4,1.31,0.12,5.95
2015-08-31,0.04,0.04,4.03,16.98,2.34,0.16,0.1,7.41,1.31,0.12,5.98
2015-09-01,0.04,0.04,4.03,16.91,2.34,0.16,0.1,7.41,1.31,0.12,5.98
2015-09-02,0.04,0.04,4.01,16.79,2.2,0.16,0.1,7.41,1.31,0.12,5.99
2015-09-03,0.04,0.04,4.01,16.79,2.2,0.16,0.1,7.41,1.31,0.12,5.99
2015-09-04,0.04,0.04,4.01,16.71,2.2,0.16,0.1,7.41,1.31,0.12,5.99
2015-09-07,0.04,0.04,4.03,16.71,2.2,0.16,0.1,7.5,1.31,0.12,5.99
2015-09-08,0.04,0.04,4.03,16.62,2.2,0.16,0.1,7.5,1.31,0.12,6.5
2015-09-09,0.04,0.04,4.03,16.62,2.2,0.15,0.1,7.52,1.31,0.12,6.51
2015-09-10,0.04,0.04,4.03,16.62,2.2,0.15,0.1,7.52,1.15,0.12,6.52
2015-09-11,0.04,0.04,4.02,16.62,2.2,0.15,0.1,7.54,1.15,0.12,6.52
2015-09-14,0.04,0.04,4.0,16.25,2.2,0.15,0.1,7.6,1.15,0.12,6.54
2015-09-15,0.04,0.04,3.96,16.24,2.2,0.15,0.1,7.6,1.15,0.12,6.7
2015-09-16,0.04,0.04,3.89,16.23,2.2,0.15,0.1,7.62,1.15,0.12,6.74
2015-09-17,0.04,0.04,3.9,16.23,2.2,0.15,0.1,7.62,1.15,0.12,6.75
2015-09-18,0.04,0.04,3.89,16.24,2.2,0.15,0.1,7.65,1.01,0.12,6.78
2015-09-22,0.04,0.05,3.7,16.25,2.2,0.15,0.1,7.65,1.01,0.12,6.78
2015-09-23,0.04,0.06,3.69,16.26,2.19,0.15,0.1,7.65,1.01,0.12,6.78
2015-09-25,0.04,0.05,3.7,16.26,2.19,0.15,0.1,7.65,1.01,0.12,6.78
2015-09-28,0.04,0.06,3.7,16.27,2.19,0.15,0.1,7.65,1.0,0.12,6.79
2015-09-29,0.04,0.06,3.7,16.27,2.19,0.15,0.1,7.7,1.0,0.12,6.79
2015-09-30,0.04,0.06,3.71,16.27,2.19,0.15,0.1,7.71,1.0,0.12,7.35
2015-10-01,0.04,0.06,3.73,16.27,2.0,0.15,0.1,7.73,1.0,0.12,7.35
2015-10-02,0.04,0.06,3.73,16.27,2.0,0.15,0.1,7.73,1.0,0.12,7.35
2015-10-05,0.04,0.06,3.73,16.27,1.98,0.15,0.1,7.79,1.0,0.12,7.35
2015-10-06,0.04,0.07,3.73,16.29,1.98,0.15,0.1,7.79,1.0,0.12,7.35
2015-10-07,0.04,0.07,3.73,16.29,1.98,0.15,0.1,7.82,0.86,0.12,7.35
2015-10-08,0.04,0.07,3.73,16.29,1.98,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-09,0.04,0.07,3.72,16.3,1.75,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-12,0.04,0.07,3.72,16.3,1.75,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-13,0.04,0.08,3.72,16.3,2.0,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-14,0.04,0.08,3.72,16.3,2.0,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-15,0.04,0.08,3.71,16.3,2.0,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-16,0.04,0.08,3.7,16.3,2.0,0.15,0.1,7.82,0.86,0.12,7.31
2015-10-19,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.82,0.86,0.12,7.35
2015-10-20,0.04,0.08,3.74,16.3442,2.0,0.15,0.1,7.84,0.86,0.12,7.35
2015-10-21,0.04,0.08,3.74,16.3442,2.0,0.15,0.1,7.84,0.86,0.12,7.3496
2015-10-22,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.84,0.86,0.12,7.35
2015-10-23,0.04,0.08,3.74,16.35,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-10-26,0.04,0.08,3.74,16.35,2.0,0.15,0.1,7.85,0.86,0.12,7.3
2015-10-27,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.3
2015-10-28,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.3
2015-10-29,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.3
2015-10-30,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.3
2015-11-02,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-11-03,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-11-04,0.04,0.08,3.74,16.34,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-11-05,0.04,0.08,3.74,16.31,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-11-06,0.04,0.08,3.75,16.31,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-11-09,0.04,0.08,3.75,16.31,2.0,0.15,0.1,7.85,0.86,0.12,7.35
2015-11-10,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.86,0.78,0.12,7.35
2015-11-11,0.04,0.08,3.74,16.3,2.0,0.16,0.1,7.87,0.78,0.12,7.35
2015-11-12,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-13,0.04,0.08,3.75,16.3,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-16,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-17,0.04,0.08,3.75,16.3,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-18,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-19,0.04,0.08,3.74,16.3,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-20,0.04,0.08,3.75,16.35,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-23,0.04,0.08,3.76,16.35,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-24,0.04,0.08,3.76,16.35,2.0,0.15,0.1,7.87,0.78,0.12,7.35
2015-11-25,0.04,0.08,3.76,16.35,2.0,0.15,0.1,7.88,0.78,0.12,7.35
2015-11-26,0.04,0.08,3.76,16.35,2.0,0.15,0.1,7.88,0.78,0.12,7.35
2015-11-27,0.04,0.09,3.76,16.35,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-11-30,0.04,0.08,3.76,16.35,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-01,0.04,0.08,3.76,16.35,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-02,0.04,0.08,3.76,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-03,0.04,0.08,3.76,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-07,0.04,0.09,3.76,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-08,0.04,0.09,3.77,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.29
2015-12-09,0.04,0.09,3.77,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.28
2015-12-10,0.04,0.09,3.78,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.26
2015-12-11,0.04,0.09,3.78,16.3,2.0,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-14,0.04,0.1,3.77,16.3,1.99,0.15,0.1,7.89,0.78,0.12,7.35
2015-12-15,0.04,0.1,3.77,16.3,2.0,0.15,0.09,8.5,0.78,0.12,7.35
2015-12-16,0.04,0.1,3.77,16.3,1.99,0.15,0.09,8.5,0.78,0.12,7.35
2015-12-17,0.04,0.11,3.78,16.3,1.99,0.15,0.09,8.5,0.78,0.12,7.35
2015-12-18,0.04,0.12,3.78,16.3,1.99,0.15,0.09,8.5,0.78,0.12,7.35
2015-12-21,0.04,0.12,3.78,16.3,1.99,0.15,0.09,8.5,0.78,0.12,7.35
2015-12-22,0.04,0.12,3.8,16.29,1.99,0.15,0.09,8.5,0.78,0.12,7.35
2015-12-23,0.04,0.12,3.79,16.3,1.99,0.15,0.1,8.5,0.78,0.12,7.35
2015-12-24,0.04,0.13,3.8,16.3,1.99,0.15,0.1,8.5,0.78,0.12,7.35
2015-12-29,0.04,0.13,3.8,16.3,1.99,0.15,0.1,8.5,0.78,0.12,7.35
2015-12-30,0.04,0.13,3.79,16.3,1.99,0.17,0.1,8.5,0.89,0.12,7.35
2015-12-31,0.04,0.14,3.79,16.3,1.99,0.19,0.1,8.5,0.9,0.12,7.35
2016-01-04,0.04,0.14,3.79,16.3,1.99,0.19,0.1,8.5,0.9,0.12,7.35
2016-01-05,0.04,0.14,3.79,16.3,1.99,0.19,0.1,8.5,0.9,0.12,7.35
2016-01-06,0.04,0.14,3.77,16.3,1.99,0.19,0.1,8.5,0.9,0.12,7.35
2016-01-07,0.04,0.13,3.77,16.3,1.99,0.19,0.1,8.5,0.95,0.12,7.35
2016-01-08,0.04,0.12,3.78,16.3,1.99,0.17,0.1,8.5,0.95,0.12,7.35
2016-01-11,0.04,0.12,3.78,16.3,1.99,0.17,0.1,8.5,1.0,0.12,7.35
2016-01-12,0.04,0.12,3.75,16.3,1.99,0.17,0.1,8.5,1.15,0.12,7.38
2016-01-13,0.04,0.12,3.75,16.3,1.99,0.19,0.1,8.5,1.2,0.12,7.38
2016-01-14,0.04,0.12,3.75,16.3,1.99,0.19,0.1,8.5,1.2,0.12,7.38
2016-01-15,0.04,0.12,3.75,16.3,1.99,0.19,0.1,8.5,1.2,0.12,7.38
2016-01-18,0.04,0.11,3.75,16.3,1.99,0.19,0.1,8.5,1.02,0.12,7.38
2016-01-19,0.04,0.1,3.75,16.3,1.99,0.19,0.1,8.5,1.02,0.12,7.35
2016-01-20,0.04,0.09,3.77,16.3,1.99,0.19,0.1,8.5,1.02,0.12,7.38
2016-01-21,0.04,0.08,3.75,16.3,1.99,0.19,0.1,8.5,1.1,0.12,7.38
2016-01-22,0.04,0.07,3.75,16.3,1.99,0.19,0.1,8.5,1.1,0.12,7.38
2016-01-25,0.04,0.07,3.75,16.3,1.99,0.19,0.1,8.5,1.1,0.12,7.38
2016-01-26,0.04,0.07,3.75,16.3,1.99,0.19,0.1,8.5,1.1,0.12,7.38
2016-01-27,0.04,0.07,3.75,16.3,1.99,0.19,0.1,8.5,1.1,0.12,7.38
2016-01-28,0.04,0.07,3.75,16.3,1.99,0.19,0.1,8.5,1.1,0.12,7.38
2016-01-29,0.04,0.07,3.75,16.3,1.99,0.19,0.1,8.5,1.05,0.12,7.38
2016-02-01,0.04,0.07,3.75,16.3,1.99,0.21,0.1,8.5,1.05,0.12,7.35
2016-02-02,0.04,0.07,3.75,16.3,1.99,0.21,0.1,8.5,1.05,0.12,7.35
2016-02-03,0.04,0.07,3.75,16.34,1.99,0.21,0.09,8.5,1.05,0.12,7.35
2016-02-04,0.04,0.07,3.7,16.34,1.99,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-05,0.04,0.07,3.7,16.34,1.99,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-08,0.04,0.07,3.7,16.34,1.97,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-09,0.04,0.08,3.7,16.34,1.97,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-10,0.04,0.09,3.71,16.34,1.97,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-11,0.04,0.09,3.71,16.33,1.97,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-12,0.04,0.08,3.71,16.32,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-15,0.04,0.08,3.71,16.32,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-16,0.04,0.08,3.71,16.31,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-17,0.04,0.08,3.71,16.31,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-18,0.04,0.08,3.71,16.3,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-19,0.04,0.08,3.7,16.3,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-22,0.04,0.08,3.71,16.3,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-23,0.04,0.08,3.71,16.3,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-24,0.04,0.08,3.72,16.3,1.97,0.2,0.1,8.5,1.05,0.12,7.35
2016-02-25,0.04,0.07,3.71,16.29,1.96,0.2,0.09,8.5,1.05,0.12,7.35
2016-02-26,0.04,0.08,3.71,16.29,1.96,0.2,0.08,8.5,1.03,0.12,7.35
2016-02-29,0.04,0.08,3.71,16.27,1.96,0.2,0.08,8.5,1.03,0.12,7.35
2016-03-01,0.04,0.08,3.7,16.27,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-02,0.04,0.08,3.7,16.27,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-03,0.04,0.07,3.7,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-04,0.04,0.07,3.7,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-08,0.04,0.07,3.7,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-09,0.04,0.07,3.7,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-10,0.04,0.07,3.7,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-11,0.04,0.07,3.69,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-14,0.04,0.07,3.69,16.26,1.96,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-15,0.04,0.07,3.69,16.26,1.93,0.2,0.08,8.5,1.0,0.12,7.35
2016-03-16,0.04,0.07,3.69,16.2,1.93,0.2,0.08,8.7,1.0,0.12,7.34
2016-03-17,0.04,0.07,3.69,16.2,1.93,0.2,0.08,8.7,1.0,0.12,7.34
2016-03-18,0.04,0.07,3.69,16.2,1.93,0.2,0.08,8.7,1.0,0.12,7.34
2016-03-21,0.04,0.07,3.69,16.2,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-03-22,0.04,0.07,3.69,16.18,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-03-23,0.04,0.07,3.69,16.18,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-03-24,0.04,0.08,3.68,16.18,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-03-29,0.04,0.08,3.68,16.18,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-03-30,0.04,0.08,3.65,16.16,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-03-31,0.04,0.08,3.65,16.15,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-04-01,0.04,0.08,3.65,16.13,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-04-04,0.04,0.07,3.65,16.13,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-04-05,0.04,0.07,3.65,16.13,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-04-06,0.04,0.07,3.65,16.1,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-04-07,0.04,0.07,3.65,16.1,1.93,0.2,0.08,8.7,0.85,0.12,7.35
2016-04-08,0.04,0.07,3.64,16.1,1.92,0.19,0.08,8.7,0.85,0.12,7.35
2016-04-11,0.04,0.07,3.64,16.1,1.92,0.19,0.08,8.7,0.85,0.12,7.35
2016-04-12,0.04,0.07,3.64,16.1,1.92,0.19,0.08,8.7,0.85,0.12,7.35
2016-04-13,0.04,0.07,3.6,16.1,1.92,0.19,0.08,8.5,0.85,0.12,7.35
2016-04-14,0.04,0.08,3.6,16.1,1.92,0.19,0.08,8.5,0.85,0.12,7.35
